tipo_unidade;nome_oficial;rpa;distrito_sanitario;microregiao;cnes;cod_nat;tipo_servico;endereço;bairro;fone;especialidade;como_usar;horario;ordem;latitude;longitude
5.5|Unidades de Vacinação - Influenza;USF Sítio São Bráz;3;3;3.3;0026212;Própria;Unidade de Vacinação;Terceira Travessa da Rua São Braz, 60 E 60A;Dois Irmãos;33550325;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.117;-8.01957893984;-34.9576800389
5.5|Unidades de Vacinação - Influenza;USF Sítio Wanderley;4;4;4.3;5320380;Própria;Unidade de Vacinação;Rua Hemeterio Maciel, 311;Várzea;33556874;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.118;-8.03917849727;-34.9506892539
5.5|Unidades de Vacinação - Influenza;USF Skylab II;4;4;4.1;0022306;Própria;Unidade de Vacinação;Rua Mauríco de Nassau S/N Caiara;Iputinga;33556933;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.119;-8.03881197573;-34.9307208253
5.5|Unidades de Vacinação - Influenza;USF Três Carneiros;6;8;8.3;0002062;Própria;Unidade de Vacinação;Rua Ibitiara, 154 - Três Carneiros Alto;Cohab;33554713;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.120;-8.12535688953;-34.9582189795
5.5|Unidades de Vacinação - Influenza;USF Três Carneiros Baixo - Zumbi do Pacheco;6;8;8.3;3569322;Própria;Unidade de Vacinação;Av Campo Verde, S/N - Três Carneiros Baixo;Cohab;33554712;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.121;-8.12778534969;-34.9561387931
5.5|Unidades de Vacinação - Influenza;USF União das Vilas;3;3;3.1;5139155;Própria;Unidade de Vacinação;Rua Gomes Pacheco, 198;Espinheiro;33556134;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.122;-8.04136557255;-34.8870631454
5.5|Unidades de Vacinação - Influenza;USF UR 10;6;8;8.3;0022462;Própria;Unidade de Vacinação;Rua Monte Alegre, 132, UR 10;Cohab;33556909;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.123;-8.13668471817;-34.9526296604
5.5|Unidades de Vacinação - Influenza;USF UR 12;6;8;8.3;;Própria;Unidade de Vacinação;Rua Francisco Miranda, 16 UR 12;Cohab;33556690;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.124;-8.12624034178;-34.9531037877
5.5|Unidades de Vacinação - Influenza;USF UR 2;6;8;8.3;0026352;Própria;Unidade de Vacinação;Av Santa Fe, 240 - UR 02;Cohab;33556239;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.125;-8.11714908398;-34.955253543
5.5|Unidades de Vacinação - Influenza;USF UR 3;6;8;8.3;3562638;Própria;Unidade de Vacinação;Av Engenho Babilônia, 168 - UR 3;Cohab;33556452;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.126;-8.11256232098;-34.9496985825
5.5|Unidades de Vacinação - Influenza;USF Vila das Aeromoças;6;8;8.3;0029068;Própria;Unidade de Vacinação;Rua Aiquara, 25 - Vila das Aeromocas;Cohab;33554620;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.127;-8.13637360577;-34.9570990611
5.5|Unidades de Vacinação - Influenza;USF Vila do IPSEP;6;6;6.2;3007995;Própria;Unidade de Vacinação;Rua Virgínea Heráclio, S/N;Ipsep;33556687;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.128;-8.10481123702;-34.9231626791
5.5|Unidades de Vacinação - Influenza;USF Vila do SESI;6;8;8.1;3470253;Própria;Unidade de Vacinação;Rua Professor Fernando Mota, 217;Ibura;33556246;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.129;-8.10948109641;-34.9393865294
5.5|Unidades de Vacinação - Influenza;USF Vila dos Milagres;6;8;8.3;0029041;Própria;Unidade de Vacinação;Rua das Flores, 60, Vila dos Milagres;Cohab;33556250;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.130;-8.11309412534;-34.9459844534
5.5|Unidades de Vacinação - Influenza;USF Vila Tamandaré  Beirinha;5;5;5.2;3037908;Própria;Unidade de Vacinação;Rua Dias Cardoso, 11;Areias;33556254;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.131;-8.09353714788;-34.9244503242
5.5|Unidades de Vacinação - Influenza;USF Vila União;4;4;4.1;0001511;Própria;Unidade de Vacinação;Rua Nova Aliança, S/N;Iputinga;33554716;Unidade de Vacinação;Recomenda-se que os usuários levem um documento de identificação, a carteira de vacinação, o cartão SUS e apresentar também documentos que provem a necessidade da imunização, se existirem e for o caso.;Segunda à sexta das 08:00 às 17:00;05.05.00.132;-8.03066929615;-34.9327352608
6.1|Centros de Atenção Psicossocial (CAPS);CAPS AD Espaço Travessia Renê Ribeiro;5;5;5.1;3480518;Própria;CAPS AD;Rua Jacira, 210;Afogados;33553346;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 21:00;06.01.00.001;-8.08229650577;-34.9083731685
6.1|Centros de Atenção Psicossocial (CAPS);CAPS AD Estação Vicente Araújo;2;2;2.1;3938301;Própria;CAPS AD;Rua Couto Magalhaes, 480;Rosarinho;91611973;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 21:00;06.01.00.002;-8.03026285658;-34.8962354467
6.1|Centros de Atenção Psicossocial (CAPS);CAPS AD Prof José Lucena;6;6;6.2;3302040;Própria;CAPS AD;Rua Santos Cosme E Damião, 186;Ipsep;33554256;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 21:00;06.01.00.003;-8.10915333272;-34.918533897
6.1|Centros de Atenção Psicossocial (CAPS);CAPS AD Prof Luiz Cerqueira;1;1;1.1;3302016;Própria;CAPS AD 24h;Rua Alvares de Azevedo, 80 ;Santo Amaro;33554260;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Diariamente 24h;06.01.00.004;-8.04982706865;-34.8892655242
6.1|Centros de Atenção Psicossocial (CAPS);CAPS Boa Vista;1;1;1.1;5692202;Própria;CAPS TM Tipo II;Rua General José Semeão, 146 ;Santo Amaro;33554778;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 17:00;06.01.00.005;-8.05511083326;-34.8862703365
6.1|Centros de Atenção Psicossocial (CAPS);CAPS Central de Alergologia;1;1;1.1;0000906;Própria;Central de Alergologia;Av João de Barros, 800 ;Santo Amaro;33552508;Alergia Dermatologica, Alergia Respiratoria, Psicoterapia, Imunologia para Alergias, Teste Alergico Inalante e Contato, Fisioterapia Respiratória Infantil.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 07:00 às 17:00;06.01.00.006;-8.04758612363;-34.8894922895
6.1|Centros de Atenção Psicossocial (CAPS);CAPS Centro Eulâmpio Cordeiro de Recuperação Humana;4;4;4.1;2711605;Própria;CAPS AD;Rua Rondonia, 100;Zumbi;33554314;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 19:00;06.01.00.007;-8.05427868277;-34.91914006
6.1|Centros de Atenção Psicossocial (CAPS);CAPS Centro Médico Psico Pedagogico Infantil;5;5;5.3;2711427;Própria;CAPS TM Infantil Tipo II;Av São Paulo, 677;Jardim São Paulo;33554268;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 17:00;06.01.00.008;-8.08008194505;-34.9407763271
6.1|Centros de Atenção Psicossocial (CAPS);CAPS Clea Lacet;5;5;5.1;5369169;Própria;CAPS TM Infantil Tipo II;Rua Emilia Torreão, 145;Afogados;33554272;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Segunda à sexta das 08:00 às 17:00;06.01.00.009;-8.08220954032;-34.9096228647
6.1|Centros de Atenção Psicossocial (CAPS);CAPS CPTRA Centro de Prev Trat Reab de Alcoolismo;3;3;3.1;0001953;Própria;CAPS AD 24h;Av Conselheiro Rosa E Silva, 2130;Tamarineira;33554324;Os Profissionais que Trabalham no Caps Formam uma Equipe Muitodisciplinar Composta por Médicos Psiquiatras, Enfermeiros, Psicólogos, Assistentes Sociais e Terapêutas Ocupacionais.;O acesso aos serviços pode ocorrer através de demanda espontânea, sem agendamento prévio. Também pode ser realizado por encaminhamentos da rede de serviços de saúde (unidades básicas de saúde, hospitais e ambulatórios), da rede de assistência social, justiça ou conselho tutelar.;Diariamente 24h;06.01.00.010;-8.03382214847;-34.9019222209
